county,fulldate,year,quarter,month,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,quarter,hispanic_pa,hispanic_na,hispanic_tot,asian_pac_islander_pa,asian_pac_islander_na,asian_pac_islander_tot,other_pa,other_na,other_tot,asian_pac_islander_other_pa,asian_pac_islander_other_na,asian_pac_islander_other_tot,asian_pac_islander_total_pa,asian_pac_islander_total_na,asian_pac_islander_total_tot
Riverside,2013-07-01,2013,3.0,JUL,64.0,591.0,655.0,262.0,2009.0,2271.0,15.0,107.0,122.0,21.0,95.0,116.0,7.0,90.0,97.0,7.0,45.0,52.0,77.0,662.0,739.0,9.0,95.0,104.0,25.0,185.0,210.0,31.0,294.0,325.0,64.0,380.0,444.0,6.0,56.0,62.0,2742.0,11798.0,14540.0,107.0,520.0,627.0,20.0,81.0,101.0,9.0,43.0,52.0,34.0,120.0,154.0,42.0,270.0,312.0,2.0,6.0,8.0,6917.0,40727.0,47644.0,43.0,241.0,284.0,13.0,44.0,57.0,68.0,280.0,348.0,12.0,40.0,52.0,75.0,349.0,424.0,8894.0,40004.0,48898.0,19197.0,96603.0,115800.0,22.0,193.0,215.0,15.0,138.0,153.0,0.0,2.0,2.0,0.0,4.0,4.0,1.0,3.0,4.0,0.0,6.0,6.0,7.0,42.0,49.0,2.0,9.0,11.0,3.0,23.0,26.0,1.0,2.0,3.0,1.0,44.0,45.0,0.0,3.0,3.0,61.0,201.0,262.0,24.0,190.0,214.0,2.0,10.0,12.0,2.0,7.0,9.0,1.0,9.0,10.0,19.0,164.0,183.0,0.0,0.0,0.0,3077.0,11915.0,14992.0,14.0,59.0,73.0,1.0,7.0,8.0,10.0,26.0,36.0,6.0,4.0,10.0,14.0,67.0,81.0,8460.0,35770.0,44230.0,11704.0,48570.0,60274.0,4026,6.0,,,,,,,,,,,,,,,
Riverside,2014-07-01,2014,3.0,JUL,90.0,644.0,734.0,297.0,2193.0,2490.0,18.0,140.0,158.0,23.0,91.0,114.0,12.0,102.0,114.0,5.0,52.0,57.0,89.0,740.0,829.0,13.0,117.0,130.0,26.0,185.0,211.0,34.0,306.0,340.0,64.0,394.0,458.0,13.0,66.0,79.0,2789.0,12526.0,15315.0,122.0,864.0,986.0,12.0,89.0,101.0,5.0,47.0,52.0,30.0,141.0,171.0,74.0,577.0,651.0,1.0,10.0,11.0,6777.0,43299.0,50076.0,49.0,314.0,363.0,13.0,62.0,75.0,93.0,351.0,444.0,10.0,54.0,64.0,1691.0,7213.0,8904.0,7201.0,37661.0,44862.0,19132.0,105181.0,124313.0,32.0,233.0,265.0,21.0,133.0,154.0,0.0,1.0,1.0,0.0,6.0,6.0,1.0,2.0,3.0,2.0,8.0,10.0,10.0,44.0,54.0,1.0,6.0,7.0,2.0,25.0,27.0,1.0,2.0,3.0,3.0,37.0,40.0,1.0,2.0,3.0,70.0,264.0,334.0,37.0,374.0,411.0,0.0,11.0,11.0,0.0,8.0,8.0,0.0,13.0,13.0,37.0,342.0,379.0,0.0,0.0,0.0,2849.0,12029.0,14878.0,13.0,80.0,93.0,2.0,8.0,10.0,12.0,38.0,50.0,2.0,9.0,11.0,1604.0,6772.0,8376.0,6725.0,32352.0,39077.0,11367.0,52292.0,63659.0,4028,6.0,,,,,,,,,,,,,,,
Riverside,2015-07-01,2015,3.0,JUL,86.0,751.0,837.0,264.0,2483.0,2747.0,14.0,168.0,182.0,18.0,109.0,127.0,14.0,116.0,130.0,6.0,67.0,73.0,72.0,862.0,934.0,13.0,132.0,145.0,24.0,201.0,225.0,31.0,314.0,345.0,62.0,434.0,496.0,10.0,80.0,90.0,2629.0,13238.0,15867.0,64.0,317.0,381.0,15.0,82.0,97.0,13.0,51.0,64.0,28.0,155.0,183.0,8.0,21.0,29.0,0.0,8.0,8.0,5821.0,44193.0,50014.0,50.0,410.0,460.0,34.0,270.0,304.0,86.0,485.0,571.0,19.0,62.0,81.0,3757.0,18669.0,22426.0,4951.0,30893.0,35844.0,17761.0,111771.0,129532.0,39.0,316.0,355.0,20.0,181.0,201.0,0.0,5.0,5.0,0.0,12.0,12.0,1.0,4.0,5.0,1.0,18.0,19.0,10.0,62.0,72.0,2.0,10.0,12.0,1.0,24.0,25.0,0.0,7.0,7.0,5.0,37.0,42.0,0.0,2.0,2.0,88.0,334.0,422.0,10.0,51.0,61.0,1.0,10.0,11.0,4.0,18.0,22.0,3.0,19.0,22.0,2.0,3.0,5.0,0.0,1.0,1.0,2270.0,11377.0,13647.0,19.0,104.0,123.0,10.0,53.0,63.0,16.0,54.0,70.0,4.0,9.0,13.0,3634.0,17760.0,21394.0,4506.0,25371.0,29877.0,10616.0,55610.0,66226.0,4030,6.0,,,,,,,,,,,,,,,
Riverside,2016-07-01,2016,3.0,JUL,79.0,805.0,884.0,243.0,2534.0,2777.0,9.0,182.0,191.0,20.0,114.0,134.0,11.0,115.0,126.0,5.0,80.0,85.0,78.0,884.0,962.0,12.0,142.0,154.0,20.0,216.0,236.0,24.0,312.0,336.0,52.0,412.0,464.0,12.0,77.0,89.0,2298.0,13457.0,15755.0,61.0,328.0,389.0,10.0,75.0,85.0,10.0,57.0,67.0,25.0,157.0,182.0,16.0,31.0,47.0,0.0,8.0,8.0,4673.0,43815.0,48488.0,37.0,416.0,453.0,37.0,307.0,344.0,84.0,530.0,614.0,19.0,69.0,88.0,4671.0,26010.0,30681.0,3134.0,25140.0,28274.0,15336.0,113411.0,128747.0,35.0,330.0,365.0,28.0,190.0,218.0,0.0,5.0,5.0,3.0,11.0,14.0,1.0,3.0,4.0,3.0,24.0,27.0,9.0,74.0,83.0,3.0,10.0,13.0,1.0,29.0,30.0,1.0,1.0,2.0,7.0,31.0,38.0,0.0,2.0,2.0,78.0,360.0,438.0,11.0,50.0,61.0,0.0,9.0,9.0,5.0,20.0,25.0,3.0,13.0,16.0,3.0,5.0,8.0,0.0,3.0,3.0,1763.0,10767.0,12530.0,11.0,107.0,118.0,7.0,58.0,65.0,11.0,61.0,72.0,2.0,13.0,15.0,4515.0,24927.0,29442.0,2786.0,19772.0,22558.0,9247.0,56635.0,65882.0,4032,6.0,,,,,,,,,,,,,,,
Riverside,2017-07-01,2017,3.0,JUL,61.0,815.0,876.0,191.0,2446.0,2637.0,15.0,174.0,189.0,9.0,108.0,117.0,8.0,117.0,125.0,5.0,67.0,72.0,69.0,861.0,930.0,7.0,145.0,152.0,13.0,195.0,208.0,15.0,302.0,317.0,40.0,399.0,439.0,10.0,78.0,88.0,2150.0,12950.0,15100.0,57.0,347.0,404.0,9.0,78.0,87.0,13.0,67.0,80.0,19.0,158.0,177.0,15.0,34.0,49.0,1.0,10.0,11.0,4179.0,41158.0,45337.0,37.0,453.0,490.0,36.0,311.0,347.0,100.0,497.0,597.0,16.0,74.0,90.0,4920.0,28243.0,33163.0,2352.0,20360.0,22712.0,14099.0,107654.0,121753.0,25.0,360.0,385.0,25.0,193.0,218.0,1.0,6.0,7.0,2.0,11.0,13.0,4.0,4.0,8.0,1.0,21.0,22.0,9.0,70.0,79.0,0.0,15.0,15.0,3.0,29.0,32.0,1.0,3.0,4.0,4.0,33.0,37.0,0.0,1.0,1.0,87.0,390.0,477.0,14.0,55.0,69.0,1.0,16.0,17.0,8.0,18.0,26.0,2.0,16.0,18.0,2.0,5.0,7.0,1.0,0.0,1.0,1538.0,9741.0,11279.0,16.0,133.0,149.0,3.0,62.0,65.0,21.0,58.0,79.0,4.0,9.0,13.0,4750.0,27106.0,31856.0,2018.0,15186.0,17204.0,8501.0,53293.0,61794.0,4034,6.0,,,,,,,,,,,,,,,
Sacramento,2002-07-01,2002,3.0,JUL,162.0,89.0,251.0,,,,85.0,46.0,131.0,462.0,252.0,714.0,351.0,191.0,542.0,17.0,9.0,26.0,158.0,86.0,244.0,19.0,10.0,29.0,353.0,192.0,545.0,830.0,453.0,1283.0,,,,,,,6088.0,3322.0,9410.0,,,,15.0,8.0,23.0,9.0,5.0,14.0,56.0,31.0,87.0,,,,,,,8679.0,4737.0,13416.0,,,,,,,,,,,,,,,,,,,21663.0,11821.0,33484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,6.0,3193.0,1744.0,4937.0,3383.0,1843.0,5226.0,0.0,0.0,0.0,1186.0,646.0,1832.0,3383.0,1843.0,5226.0
Sacramento,2003-07-01,2003,3.0,JUL,141.0,136.0,277.0,,,,70.0,67.0,137.0,394.0,376.0,770.0,291.0,279.0,570.0,13.0,12.0,25.0,131.0,126.0,257.0,16.0,16.0,32.0,311.0,299.0,610.0,746.0,718.0,1464.0,,,,,,,5459.0,5239.0,10698.0,,,,13.0,12.0,25.0,13.0,12.0,25.0,49.0,48.0,97.0,,,,,,,7016.0,6734.0,13750.0,,,,,,,,,,,,,,,,,,,18420.0,17679.0,36099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006,6.0,2741.0,2630.0,5371.0,2932.0,2814.0,5746.0,0.0,0.0,0.0,1016.0,975.0,1991.0,2932.0,2814.0,5746.0
Sacramento,2004-07-01,2004,3.0,JUL,191.0,112.0,303.0,,,,100.0,59.0,159.0,513.0,301.0,814.0,354.0,208.0,562.0,17.0,10.0,27.0,176.0,103.0,279.0,22.0,13.0,35.0,376.0,221.0,597.0,890.0,522.0,1412.0,,,,,,,7464.0,4383.0,11847.0,,,,12.0,7.0,19.0,15.0,9.0,24.0,58.0,34.0,92.0,,,,,,,9271.0,5444.0,14715.0,,,,,,,,,,,,,,,,,,,24417.0,14336.0,38753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008,6.0,3691.0,2166.0,5857.0,3624.0,2128.0,5752.0,0.0,0.0,0.0,1267.0,744.0,2011.0,3624.0,2128.0,5752.0
Sacramento,2005-07-01,2005,3.0,JUL,264.0,155.0,419.0,,,,130.0,77.0,207.0,277.0,162.0,439.0,1365.0,797.0,2162.0,20.0,12.0,32.0,236.0,137.0,373.0,28.0,16.0,44.0,410.0,239.0,649.0,822.0,481.0,1303.0,,,,,,,7616.0,4448.0,12064.0,,,,33.0,19.0,52.0,20.0,12.0,32.0,59.0,34.0,93.0,,,,,,,9648.0,5636.0,15284.0,,,,,,,,,,,,,,,,,,,25654.0,14984.0,40638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,6.0,4415.0,2578.0,6993.0,3475.0,2030.0,5505.0,0.0,0.0,0.0,311.0,181.0,492.0,3475.0,2030.0,5505.0
Sacramento,2006-07-01,2006,3.0,JUL,233.0,339.0,572.0,,,,84.0,122.0,206.0,74.0,107.0,181.0,880.0,1277.0,2157.0,16.0,23.0,39.0,163.0,237.0,400.0,21.0,30.0,51.0,263.0,382.0,645.0,519.0,755.0,1274.0,,,,,,,5109.0,7416.0,12525.0,,,,28.0,40.0,68.0,14.0,20.0,34.0,42.0,61.0,103.0,,,,,,,6504.0,9442.0,15946.0,,,,,,,,,,,,,,,,,,,17550.0,25476.0,43026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012,6.0,3347.0,4858.0,8205.0,2194.0,3184.0,5378.0,0.0,0.0,0.0,253.0,367.0,620.0,2194.0,3184.0,5378.0
Sacramento,2007-07-01,2007,3.0,JUL,245.0,449.0,694.0,1966.0,3657.0,5623.0,79.0,160.0,239.0,55.0,100.0,155.0,754.0,1399.0,2153.0,15.0,27.0,42.0,164.0,310.0,474.0,17.0,30.0,47.0,253.0,463.0,716.0,439.0,812.0,1251.0,190.0,356.0,546.0,0.0,0.0,0.0,4914.0,8992.0,13906.0,91.0,167.0,258.0,31.0,58.0,89.0,12.0,21.0,33.0,48.0,88.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,6028.0,11078.0,17106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3301.0,6050.0,9351.0,16545.0,30393.0,46938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,6023.0,9323.0,3300.0,6023.0,9323.0,4014,6.0,,,,,,,,,,,,,,,
Sacramento,2008-07-01,2008,3.0,JUL,362.0,739.0,1101.0,1064.0,2756.0,3820.0,75.0,229.0,304.0,53.0,93.0,146.0,130.0,510.0,640.0,24.0,46.0,70.0,206.0,430.0,636.0,16.0,39.0,55.0,253.0,479.0,732.0,307.0,930.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,4983.0,11294.0,16277.0,1002.0,1698.0,2700.0,62.0,104.0,166.0,13.0,29.0,42.0,65.0,74.0,139.0,862.0,1491.0,2353.0,0.0,0.0,0.0,8298.0,16393.0,24691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,3418.0,6078.0,18369.0,36298.0,54667.0,22.0,52.0,74.0,20.0,35.0,55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,10.0,21.0,31.0,1.0,1.0,2.0,5.0,9.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,91.0,144.0,14.0,21.0,35.0,4.0,11.0,15.0,1.0,1.0,2.0,1.0,0.0,1.0,8.0,9.0,17.0,0.0,0.0,0.0,1800.0,3118.0,4918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,3418.0,6078.0,4569.0,6735.0,11304.0,4016,6.0,,,,,,,,,,,,,,,
Sacramento,2009-07-01,2009,3.0,JUL,417.0,974.0,1391.0,1267.0,3092.0,4359.0,104.0,256.0,360.0,44.0,104.0,148.0,199.0,476.0,675.0,23.0,53.0,76.0,227.0,566.0,793.0,20.0,49.0,69.0,243.0,602.0,845.0,402.0,974.0,1376.0,5.0,12.0,17.0,0.0,0.0,0.0,5598.0,13362.0,18960.0,925.0,2231.0,3156.0,66.0,158.0,224.0,18.0,40.0,58.0,50.0,118.0,168.0,791.0,1915.0,2706.0,0.0,0.0,0.0,9368.0,24521.0,33889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,3077.0,5168.0,19666.0,47257.0,66923.0,51.0,100.0,151.0,26.0,81.0,107.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,11.0,37.0,48.0,0.0,1.0,1.0,3.0,25.0,28.0,1.0,3.0,4.0,5.0,12.0,17.0,0.0,0.0,0.0,72.0,140.0,212.0,8.0,11.0,19.0,5.0,9.0,14.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2946.0,5747.0,8693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,3080.0,5171.0,5194.0,9159.0,14353.0,4018,6.0,,,,,,,,,,,,,,,
Sacramento,2010-07-01,2010,3.0,JUL,444.0,1205.0,1649.0,1315.0,3680.0,4995.0,113.0,321.0,434.0,41.0,114.0,155.0,198.0,555.0,753.0,29.0,79.0,108.0,248.0,703.0,951.0,25.0,70.0,95.0,261.0,726.0,987.0,400.0,1112.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,5804.0,15916.0,21720.0,959.0,2653.0,3612.0,87.0,249.0,336.0,19.0,48.0,67.0,50.0,141.0,191.0,803.0,2215.0,3018.0,0.0,0.0,0.0,9894.0,29528.0,39422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.0,3890.0,6087.0,20613.0,56872.0,77485.0,52.0,126.0,178.0,23.0,81.0,104.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,6.0,11.0,37.0,48.0,0.0,2.0,2.0,8.0,27.0,35.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,193.0,281.0,19.0,45.0,64.0,7.0,24.0,31.0,3.0,3.0,6.0,1.0,4.0,5.0,8.0,14.0,22.0,0.0,0.0,0.0,2977.0,6681.0,9658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.0,3890.0,6087.0,5356.0,11016.0,16372.0,4020,6.0,,,,,,,,,,,,,,,
Sacramento,2011-07-01,2011,3.0,JUL,429.0,1439.0,1868.0,1253.0,4324.0,5577.0,108.0,385.0,493.0,38.0,135.0,173.0,194.0,673.0,867.0,31.0,98.0,129.0,246.0,845.0,1091.0,24.0,78.0,102.0,241.0,819.0,1060.0,371.0,1291.0,1662.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.0,17837.0,23056.0,885.0,3071.0,3956.0,89.0,322.0,411.0,21.0,61.0,82.0,51.0,165.0,216.0,724.0,2523.0,3247.0,0.0,0.0,0.0,10245.0,36784.0,47029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,2151.0,3164.0,19044.0,65606.0,84650.0,62.0,175.0,237.0,37.0,96.0,133.0,1.0,4.0,5.0,0.0,2.0,2.0,2.0,7.0,9.0,4.0,7.0,11.0,16.0,47.0,63.0,1.0,0.0,1.0,11.0,27.0,38.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,251.0,352.0,22.0,87.0,109.0,11.0,48.0,59.0,4.0,2.0,6.0,3.0,2.0,5.0,4.0,35.0,39.0,0.0,0.0,0.0,3732.0,10064.0,13796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,2151.0,3164.0,4967.0,12824.0,17791.0,4022,6.0,,,,,,,,,,,,,,,
Sacramento,2012-07-01,2012,3.0,JUL,421.0,1614.0,2035.0,1216.0,4957.0,6173.0,119.0,503.0,622.0,35.0,143.0,178.0,187.0,770.0,957.0,34.0,120.0,154.0,254.0,1020.0,1274.0,21.0,80.0,101.0,221.0,895.0,1116.0,345.0,1426.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0,4935.0,19790.0,24725.0,852.0,3464.0,4316.0,92.0,346.0,438.0,19.0,81.0,100.0,47.0,178.0,225.0,694.0,2859.0,3553.0,0.0,0.0,0.0,9866.0,41722.0,51588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1347.0,2019.0,17962.0,72894.0,90856.0,80.0,235.0,315.0,50.0,143.0,193.0,2.0,6.0,8.0,1.0,2.0,3.0,2.0,11.0,13.0,7.0,11.0,18.0,26.0,69.0,95.0,1.0,0.0,1.0,9.0,39.0,48.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,282.0,397.0,32.0,107.0,139.0,17.0,38.0,55.0,1.0,9.0,10.0,4.0,3.0,7.0,10.0,57.0,67.0,0.0,0.0,0.0,3621.0,11401.0,15022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1347.0,2019.0,4570.0,13515.0,18085.0,4024,6.0,,,,,,,,,,,,,,,
Sacramento,2013-07-01,2013,3.0,JUL,429.0,1831.0,2260.0,1191.0,5442.0,6633.0,126.0,591.0,717.0,37.0,166.0,203.0,186.0,840.0,1026.0,28.0,123.0,151.0,248.0,1140.0,1388.0,22.0,95.0,117.0,208.0,947.0,1155.0,336.0,1540.0,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.0,21213.0,25944.0,819.0,3715.0,4534.0,91.0,394.0,485.0,17.0,87.0,104.0,47.0,206.0,253.0,664.0,3028.0,3692.0,0.0,0.0,0.0,9619.0,45025.0,54644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,381.0,809.0,17217.0,77607.0,94824.0,86.0,293.0,379.0,40.0,160.0,200.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,5.0,7.0,4.0,15.0,19.0,25.0,94.0,119.0,1.0,0.0,1.0,5.0,34.0,39.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,512.0,635.0,29.0,140.0,169.0,15.0,51.0,66.0,0.0,10.0,10.0,2.0,5.0,7.0,12.0,74.0,86.0,0.0,0.0,0.0,3618.0,12405.0,16023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,381.0,809.0,4324.0,13891.0,18215.0,4026,6.0,,,,,,,,,,,,,,,
Sacramento,2014-07-01,2014,3.0,JUL,413.0,1739.0,2152.0,1256.0,5762.0,7018.0,142.0,673.0,815.0,36.0,160.0,196.0,206.0,938.0,1144.0,29.0,136.0,165.0,277.0,1257.0,1534.0,22.0,104.0,126.0,200.0,898.0,1098.0,344.0,1596.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,21535.0,26319.0,836.0,3775.0,4611.0,86.0,335.0,421.0,19.0,95.0,114.0,44.0,203.0,247.0,687.0,3142.0,3829.0,0.0,0.0,0.0,10706.0,49933.0,60639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,488.0,763.0,18270.0,83232.0,101502.0,92.0,282.0,374.0,45.0,142.0,187.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,6.0,9.0,2.0,12.0,14.0,31.0,89.0,120.0,0.0,2.0,2.0,6.0,20.0,26.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,411.0,540.0,35.0,103.0,138.0,20.0,34.0,54.0,1.0,11.0,12.0,0.0,5.0,5.0,14.0,53.0,67.0,0.0,0.0,0.0,4019.0,14008.0,18027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,488.0,763.0,4595.0,15434.0,20029.0,4028,6.0,,,,,,,,,,,,,,,
